-6.5435099362579674 2 30919 0 72.2075335798929956 98 0 1 1619 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3289 24.7899999999999991 
-6.5435099362579674 0 30955 0 72.207525079673772 98 0 1 1619 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3289 24.8500000000000014 
-6.54351012373453322 0 30975 0 72.2078838645369956 98 0 1 1619 2 30 30 10 8 500 40 0.0099997484598564057 0 1599 3278 24.879999999999999 
-6.54350974878140246 -1 30918 0 72.2083633182202078 98 0 1 1619 2 30 30 10 8 500 40 0.0100001234129871719 0 1599 3275 24.9100000000000001 
-6.54350974878140246 0 30967 0 72.2077532181757817 98 0 1 1619 2 30 30 10 8 500 40 0.0100001234129871719 0 1599 3284 24.9400000000000013 
-6.54351012373453322 -2 30983 0 72.2065714069121043 98 0 1 1619 2 30 30 10 8 500 40 0.0099997484598564057 0 1599 3286 24.9699999999999989 
-6.5435099362579674 1 30943 0 72.2062740318339991 98 0 1 1619 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3281 25 
-6.54351012373453322 -1 30957 0 72.2065394865092571 98 0 1 1619 2 30 30 10 8 500 40 0.0099997484598564057 0 1599 3282 25.0300000000000011 
-6.5435099362579674 1 30918 0 72.2060839071309459 98 0 1 1619 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3285 25.0599999999999987 
-6.54351031121109905 1 30956 0 72.2061793611693474 98 0 1 1619 2 30 30 10 8 500 40 0.00999956098329057852 0 1599 3287 25.120000000000001 
-6.5435099362579674 2 30980 0 72.2056632037551935 98 0 1 1619 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3276 25.1499999999999986 
-6.54350937382827169 0 30917 0 72.2054793183456241 98 0 1 1619 2 30 30 10 8 500 40 0.0100004983661179381 0 1599 3274 25.1799999999999997 
-6.54350974878140246 -2 30973 0 72.2061758893614893 98 1.87947570320570854e-6 1 1619 2 30 30 10 8 500 40 0.0100001234129871719 0 1599 3273 25.2100000000000009 
-6.54350974878140246 -3 30984 0 72.207163126916825 98 1.68190331941713456e-4 1 1619 2 30 30 10 8 500 40 0.0100001234129871719 0 1599 3280 25.2399999999999984 
-6.54351031121109905 -2 30934 0 72.207719979025768 98 3.38822686233290749e-4 1 1619 2 30 30 10 8 500 40 0.00999956098329057852 0 1599 3272 25.2699999999999996 
-6.5435099362579674 0 30958 0 72.2070510652026911 98 5.35358291347083279e-4 1 1619 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3275 25.3000000000000007 
-6.54350974878140246 1 30917 0 72.2064588942912309 98 7.3680759392832397e-4 1 1619 2 30 30 10 8 500 40 0.0100001234129871719 0 1599 3277 25.3299999999999983 
-6.54350956130483663 0 30948 0 72.2064307532034064 98 0.00119302954361382709 1 1619 2 30 30 10 8 500 40 0.0100003108895529991 0 1599 3284 25.3900000000000006 
-6.54350974878140246 -1 30972 0 72.2058357259480914 98 0.00139387953866143403 1 1619 2 30 30 10 8 500 40 0.0100001234129871719 0 1599 3280 25.4200000000000017 
-6.5435099362579674 0 30919 0 72.2050844134403462 98 0.00158862468345070972 1 1619 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3280 25.4499999999999993 
-6.54350974878140246 -1 30957 0 72.2046388567710551 98 0.00181536364794559427 1 1619 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3289 25.4800000000000004 
-6.5435099362579674 0 30971 0 72.2045201185302403 98 0.00202385328555247353 1 1618 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3286 25.5100000000000016 
-6.54351012373453322 0 30926 0 72.2041331417801047 98 0.00233610906029480024 1 1618 2 30 30 10 8 500 40 0.0099997484598564057 0 1599 3279 25.5399999999999991 
-6.5435099362579674 1 30955 0 72.204126019506603 98 0.00247461237391861542 1 1618 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3272 25.6000000000000014 
-6.54350974878140246 1 30913 0 72.204620801406449 98 0.00258927232655479416 1 1618 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3277 25.629999999999999 
-6.5435099362579674 0 30950 0 72.2044045238007612 98 0.00266573381667576347 1 1618 2 30 30 10 8 500 40 0.0100001234129871719 0 1599 3289 25.6600000000000001 
-6.5435099362579674 1 30975 0 72.2051175154114731 98 0.00271518114107326385 1 1618 2 30 30 10 8 500 40 0.00999993593642134471 0 1599 3287 25.6900000000000013 
